date,temperature (celsius),precipitation (mm/day),flow_observed (mm/day)
1/13/2009,-0.611111111,0.254,1.39686749
1/14/2009,-1.35,0,1.258151055
1/15/2009,-7.985555556,0,1.045899206
1/16/2009,-7.920740739,0,0.896982406
1/17/2009,-2.182993828,0,0.786277249
1/18/2009,2.405555556,1.016,0.668788489
1/19/2009,-2.813888889,0.254,0.611179999
1/20/2009,-7.513888889,0,0.584217733
1/21/2009,-8.058888889,0,0.536185023
1/22/2009,-1.061111111,0.254,0.480337001
1/23/2009,5.305555556,0,0.463972128
1/24/2009,2.241666667,0,0.433415778
1/25/2009,-3.891666667,0,0.406688693
1/26/2009,-1.363888889,0.254,0.374313203
1/27/2009,-0.291666667,26.924,2.639854093
1/28/2009,5.85,16.51,4.448902116
1/29/2009,0.5,0,4.955963787
1/30/2009,-2.352777778,0,2.396849367
1/31/2009,-0.966666667,0,1.685672583
2/1/2009,5.938888889,0,1.316023097
2/2/2009,0.391666667,4.826,1.164801235
2/3/2009,-5.622222222,0,1.098159861
2/4/2009,-8.936111111,0,0.93461092
2/5/2009,-3.941666667,2.286,0.877013555
2/6/2009,-0.486111111,0.254,0.841967523
2/7/2009,7.769444444,0,0.798058327
2/8/2009,10.54722222,0,0.70986505
2/9/2009,9.822222222,0,0.639589975
2/10/2009,12.46944444,0,0.582250061
2/11/2009,15.35,9.652,0.549613113
2/12/2009,7.538888889,0,0.570377031
2/13/2009,4.813888889,0,0.52741931
2/14/2009,6.255555556,0,0.488110331
2/15/2009,2.958333333,0,0.454346349
2/16/2009,-0.75,0,0.425020133
2/17/2009,1.975,0,0.399302791
2/18/2009,11.79722222,8.636,0.390968402
2/19/2009,1.494444444,0.508,0.401870796
2/20/2009,-2.944444444,0,0.379314808
2/21/2009,3.233333333,1.27,0.350535058
2/22/2009,-3.830555556,1.524,0.357705841
2/23/2009,-5.083333333,1.016,0.37796249
2/24/2009,-1.405555556,0,0.374603664
2/25/2009,6.177777778,0,0.354556344
2/26/2009,10.25833333,0,0.336567502
2/27/2009,11.68888889,11.43,0.488281393
2/28/2009,2.563888889,10.16,0.974113813
3/1/2009,-0.65,3.048,1.199129629
3/2/2009,-4.747222222,0,1.197671746
3/3/2009,-5.544444444,0,1.004646677
3/4/2009,1.611111111,0,0.866839052
3/5/2009,7.647222222,0,0.763225289
3/6/2009,12.90833333,0,0.682299996
3/7/2009,16.18611111,0,0.617247417
3/8/2009,14.85833333,3.81,0.549764148
3/9/2009,13.09166667,0.254,0.533523655
3/10/2009,15.52777778,0,0.493399683
3/11/2009,10.26388889,3.556,0.453812682
3/12/2009,1.502777778,0,0.443136826
3/13/2009,1.588888889,11.43,0.48103891
3/14/2009,3.225,16.256,0.938189304
3/15/2009,8.661111111,10.668,2.275811724
3/16/2009,10.51388889,10.16,3.121629826
3/17/2009,12,0,3.466587442
3/18/2009,11.50555556,0,2.099413749
3/19/2009,6.775,1.27,1.542412457
3/20/2009,3.766666667,0,1.229780867
3/21/2009,6.238888889,0,1.026583127
3/22/2009,8.475,0,0.882917579
3/23/2009,12.73888889,0,0.775548537
3/24/2009,13.025,0,0.692063016
3/25/2009,14.53611111,3.556,0.605399329
3/26/2009,12.03888889,15.494,0.682468038
3/27/2009,9.416666667,13.716,1.389617856
3/28/2009,16.17222222,0,1.663458514
3/29/2009,8.955555556,11.684,1.789527505
3/30/2009,8.719444444,0,1.918854664
3/31/2009,9.555555556,0,1.448010237
4/1/2009,12.46388889,3.302,1.094805123
4/2/2009,13.43333333,1.016,1.016094042
4/3/2009,9.866666667,7.366,0.904525762
4/4/2009,10.05833333,0,0.877241467
4/5/2009,14.06111111,10.922,1.017729153
4/6/2009,6.652777778,5.588,1.392443262
4/7/2009,1.986111111,5.842,1.714635893
4/8/2009,6.569444444,0.254,1.67780221
4/9/2009,10.66944444,0,1.311479038
4/10/2009,14.03055556,10.668,1.258543724
4/11/2009,10.23888889,2.286,1.2965627
4/12/2009,8.277777778,0,1.181591497
4/13/2009,13.77777778,1.524,0.993362734
4/14/2009,12.09444444,5.588,0.8487259
4/15/2009,8.261111111,1.27,0.804972827
4/16/2009,12.24722222,0.254,0.715225579
4/17/2009,12.85277778,0,0.643912721
4/18/2009,14.17222222,0,0.585813265
4/19/2009,12.50277778,10.16,0.578298751
4/20/2009,10.39166667,10.414,0.714428274
4/21/2009,9.808333333,3.302,1.000962689
4/22/2009,10.90277778,0,0.972803269
4/23/2009,12.88333333,0,0.843413471
4/24/2009,19.73055556,0,0.745158854
4/25/2009,20.83333333,0,0.6679189
4/26/2009,21.43888889,0,0.605514923
4/27/2009,20.58888889,0,0.5539952
4/28/2009,18.77777778,0,0.510708404
4/29/2009,20.17777778,11.176,0.524082042
4/30/2009,19.83055556,0.254,0.501794999
5/1/2009,19.64166667,6.35,0.46390165
5/2/2009,16.31944444,4.826,0.451065551
5/3/2009,13.57222222,21.336,0.547556319
5/4/2009,13.93611111,30.734,4.868819429
5/5/2009,14.76944444,7.366,4.618381065
5/6/2009,15.00555556,5.588,3.385184906
5/7/2009,18.30833333,7.874,3.140595105
5/8/2009,19.46111111,53.848,23.25579848
5/9/2009,17.49444444,90.932,49.65602324
5/10/2009,15.54444444,0,27.92522237
5/11/2009,15.22222222,0,0.528704978
5/12/2009,15.08888889,0,0.463447862
5/13/2009,17.79027778,0,0.432955102
5/14/2009,17.79027778,0,0.40628391
5/15/2009,17.79027778,0,0.38275197
5/16/2009,17.79027778,0,0.361831255
5/17/2009,17.79027778,0,0.343106555
5/18/2009,17.79027778,0,0.326246743
5/19/2009,17.79027778,0,0.310984432
5/20/2009,17.79027778,0,0.297101278
5/21/2009,18.12222222,0,0.284417188
5/22/2009,21.70833333,0,0.272782264
5/23/2009,21.05555556,0,0.262070706
5/24/2009,21.68611111,0,0.252176142
5/25/2009,21.01944444,6.858,0.247630095
5/26/2009,21.89444444,7.874,0.252833811
5/27/2009,20.59722222,27.686,0.64978332
5/28/2009,22.34444444,4.318,0.363833615
5/29/2009,17.72222222,4.826,0.343000411
5/30/2009,18.49722222,0,0.335766521
5/31/2009,20.18888889,0,0.319612631
6/1/2009,19.51111111,0,0.304957635
6/2/2009,22.80555556,5.08,0.286640666
6/3/2009,19.28333333,2.032,0.280720273
6/4/2009,17.21944444,20.32,0.372620358
6/5/2009,17.94166667,1.016,0.348443138
6/6/2009,19.00277778,0,0.331101535
6/7/2009,19.70833333,0,0.315387173
6/8/2009,21.96944444,0,0.301112717
6/9/2009,23.225,0,0.288087605
6/10/2009,20.48888889,5.842,0.27612385
6/11/2009,20.88333333,18.796,0.342085889
6/12/2009,21.27222222,3.048,0.338506873
6/13/2009,21.94722222,0,0.322226577
6/14/2009,22.24722222,0,0.307333726
6/15/2009,23.14166667,1.016,0.293771005
6/16/2009,23.21666667,9.652,0.291148134
6/17/2009,24.12777778,9.144,0.303082198
6/18/2009,21.15,7.62,0.310589323
6/19/2009,25.01666667,0,0.304635658
6/20/2009,25.83611111,0,0.291308345
6/21/2009,24.97777778,0,0.279108916
6/22/2009,24.475,0,0.267899902
6/23/2009,23.66111111,0,0.257564672
6/24/2009,22.32777778,0,0.248004293
6/25/2009,23.31388889,20.828,0.318537281
6/26/2009,24.12222222,10.414,0.329065054
6/27/2009,25.03055556,0,0.319809957
6/28/2009,23.50555556,21.844,0.41212852
6/29/2009,21.19444444,0,0.426943159
6/30/2009,20.88055556,0,0.401298711
7/1/2009,20.32777778,0,0.378332391
7/2/2009,17.22777778,0,0.357885451
7/3/2009,18.925,0,0.339561651
7/4/2009,19.425,1.27,0.323044161
7/5/2009,19.575,3.048,0.308076531
7/6/2009,22.25833333,0.254,0.294448908
7/7/2009,21.77222222,0,0.281987873
7/8/2009,21.93888889,0,0.27054883
7/9/2009,22.28055556,0,0.260010242
7/10/2009,22.63333333,0,0.250269188
7/11/2009,24.225,19.304,0.310781738
7/12/2009,23.97222222,0,0.29870516
7/13/2009,22.08611111,0,0.285927948
7/14/2009,21.05833333,0,0.274170387
7/15/2009,21.51111111,5.842,0.263924812
7/16/2009,23.64444444,0,0.259650222
7/17/2009,21.93888889,4.572,0.249936324
7/18/2009,16.93611111,0,0.24092885
7/19/2009,17.96388889,0,0.232553415
7/20/2009,19.36666667,0,0.224745398
7/21/2009,19.83333333,0,0.217448731
7/22/2009,20.51111111,2.032,0.210614525
7/23/2009,21.73888889,0.635,0.204199951
7/24/2009,21.86666667,0,0.198167332
7/25/2009,22.75,1.778,0.192483383
7/26/2009,22.40555556,56.388,3.864689843
7/27/2009,22.91666667,0,0.727585472
7/28/2009,22.95,0,0.656503028
7/29/2009,22.42222222,17.145,0.67000062
7/30/2009,23.28888889,5.207,0.728906902
7/31/2009,22.65833333,15.24,1.110738606
8/1/2009,22.73611111,0.254,1.535313655
8/2/2009,22.46388889,15.748,1.759950124
8/3/2009,20.91111111,0,1.768331036
8/4/2009,18.74722222,31.369,3.949398617
8/5/2009,19.55277778,2.667,6.317234841
8/6/2009,21.92222222,0,2.577311437
8/7/2009,21.38333333,0,1.765183171
8/8/2009,23.46666667,0,1.362100018
8/9/2009,25.19444444,0,1.11515765
8/10/2009,25.97222222,3.81,0.946701702
8/11/2009,24.39444444,0,0.823823013
8/12/2009,23.75,2.921,0.729947629
8/13/2009,22.90833333,0,0.655747614
8/14/2009,23.82222222,0,0.595544342
8/15/2009,25.27222222,0,0.545671364
8/16/2009,24.78333333,0,0.503650244
8/17/2009,23.78333333,0,0.467742657
8/18/2009,23.46944444,1.397,0.436691805
8/19/2009,23.30555556,4.953,0.399860926
8/20/2009,24.64166667,0,0.388524202
8/21/2009,24.21666667,6.985,0.364928003
8/22/2009,21.55,0,0.36154785
8/23/2009,19.44166667,0,0.342990322
8/24/2009,19.18333333,0,0.326141789
8/25/2009,21.56666667,0,0.31088918
8/26/2009,24.06944444,0,0.297014433
8/27/2009,24.00833333,0,0.284337677
8/28/2009,22.59444444,0,0.27270919
8/29/2009,20.77777778,7.62,0.268667145
8/30/2009,19.65833333,0,0.269628876
8/31/2009,17.675,0,0.259182464
9/1/2009,18.87777778,0,0.249502751
9/2/2009,19.99722222,0,0.240526218
9/3/2009,19.55833333,0,0.232178507
9/4/2009,20.31388889,0,0.224395432
9/5/2009,20.13333333,0,0.217121286
9/6/2009,19.09444444,14.351,0.252533592
9/7/2009,20.39444444,38.481,1.188454801
9/8/2009,20.73888889,0.254,0.541610958
9/9/2009,20.71388889,2.667,0.510031816
9/10/2009,20.28055556,0,0.473225557
9/11/2009,19.74444444,9.906,0.478218023
9/12/2009,19.69444444,0,0.462923205
9/13/2009,18.26111111,0,0.432501157
9/14/2009,19.60277778,0,0.405884987
9/15/2009,18.88333333,0,0.382398554
9/16/2009,21.08333333,0,0.361515919
9/17/2009,21.69166667,0,0.342823412
9/18/2009,21.60555556,0.762,0.325991069
9/19/2009,22.32222222,0,0.310752386
9/20/2009,21.23888889,5.334,0.297717235
9/21/2009,21.50833333,0.254,0.292717232
9/22/2009,23.04722222,0,0.280401659
9/23/2009,23.075,0,0.269089638
9/24/2009,23.22777778,18.796,0.320604729
9/25/2009,22.86944444,4.572,0.31818762
9/26/2009,19.525,56.134,6.515105842
9/27/2009,16.71944444,0.254,4.80418595
9/28/2009,15.51666667,0.127,2.3768893
9/29/2009,11.65277778,0,1.676542091
9/30/2009,12.14722222,0,1.310651048
10/1/2009,13.26666667,0,1.081174236
10/2/2009,14.98611111,0.127,0.922443956
10/3/2009,14.01111111,0,0.805578514
10/4/2009,11.41666667,0,0.715697112
10/5/2009,16.12222222,0,0.644292622
10/6/2009,14.29444444,4.572,0.581922865
10/7/2009,12.73611111,3.175,0.546004023
10/8/2009,11.86944444,0,0.527736369
10/9/2009,20.56388889,9.144,0.495300735
10/10/2009,14.45,3.556,0.496738326
10/11/2009,11.91666667,0.127,0.480181644
10/12/2009,12.61944444,0,0.447487487
10/13/2009,14.12777778,0.381,0.419025839
10/14/2009,10.07222222,16.129,0.501956548
10/15/2009,10.83055556,10.922,0.726780281
10/16/2009,8.102777778,0.635,0.857509496
10/17/2009,6.127777778,0.635,0.756571196
10/18/2009,4.627777778,0,0.677012688
10/19/2009,6.205555556,0,0.612939962
10/20/2009,9.505555556,0,0.560177331
10/21/2009,10.80555556,0,0.515938867
10/22/2009,12.59166667,0,0.478291239
10/23/2009,15.54444444,2.455333342,0.43282545
10/24/2009,9.577777778,0.423333342,0.41913051
10/25/2009,9.105555556,0,0.394113512
10/26/2009,9.733333333,0,0.371950671
10/27/2009,9.958333333,9.398,0.388537306
10/28/2009,11.94444444,1.608666658,0.383689157
10/29/2009,13.00277778,0,0.362694815
10/30/2009,18.89166667,0,0.343881812
10/31/2009,13.59166667,18.034,0.460664308
11/1/2009,8.391666667,0,0.549003929
11/2/2009,8.388888889,0,0.507772437
11/3/2009,7.819444444,0,0.471285573
11/4/2009,5.836111111,0,0.439770655
11/5/2009,6.222222222,0,0.412266762
11/6/2009,6.411111111,0,0.388047202
11/7/2009,11.61666667,0,0.366551903
11/8/2009,11.98333333,0,0.34734203
11/9/2009,10.58055556,0,0.330068725
11/10/2009,10.60833333,1.693333342,0.307843942
11/11/2009,11.23055556,0.084666658,0.300861298
11/12/2009,8.155555556,0,0.287862398
11/13/2009,8.755555556,0,0.275946887
11/14/2009,11.18611111,0,0.264987882
11/15/2009,10.63333333,0,0.254873966
11/16/2009,10.23611111,0,0.245510455
11/17/2009,13.575,0,0.236816358
11/18/2009,12.53333333,1.354666658,0.228721978
11/19/2009,7.561111111,0,0.221167011
11/20/2009,6.527777778,0,0.214099002
11/21/2009,7.458333333,0,0.20747211
11/22/2009,6.127777778,0,0.201246093
11/23/2009,10.33888889,0,0.195385477
11/24/2009,12.20555556,0,0.189858866
11/25/2009,9.322222222,0.254,0.184638373
11/26/2009,6.025,0,0.179699141
11/27/2009,2.652777778,0.254,0.175018942
11/28/2009,4.922222222,0,0.170577837
11/29/2009,8.038888889,0,0.166357889
11/30/2009,6.130555556,15.91733334,0.223078649
12/1/2009,3.186111111,0.084666658,0.206364469
12/2/2009,6.641666667,16.002,0.283990487
12/3/2009,7.802777778,1.185333342,0.252868667
12/4/2009,2.483333333,0,0.243662135
12/5/2009,-2.127777778,1.185333342,0.234405748
12/6/2009,-3.188888889,0.423333342,0.229435193
12/7/2009,-0.386111111,2.370666658,0.243135457
12/8/2009,3.744444444,26.162,1.759489372
12/9/2009,8.191666667,13.208,3.053770492
12/10/2009,-2.236111111,0,3.710323073
12/11/2009,-4.033333333,0,2.161366588
12/12/2009,-1.769444444,1.693333342,1.57806398
12/13/2009,5.911111111,6.942666658,1.913871625
12/14/2009,9.975,0,1.88352424
12/15/2009,5.916666667,0,1.42675733
12/16/2009,-1.475,0,1.157054015
12/17/2009,-0.216666667,0,0.976244129
12/18/2009,-0.047222222,13.462,1.432080319
12/19/2009,1.016666667,7.196666658,2.383168269
12/20/2009,0.686111111,4.318,2.453496736
12/21/2009,1.255555556,3.81,2.308045746
12/22/2009,2.211111111,6.773333342,2.43543481
12/23/2009,3.066666667,1.778,2.312346469
12/24/2009,6.672222222,2.624666658,1.974302817
12/25/2009,9.794444444,6.096,1.938153285
12/26/2009,2.380555556,0,1.994587471
12/27/2009,2.755555556,0,1.488741809
12/28/2009,-1.961111111,0,1.196381332
12/29/2009,-1.366666667,0,1.003612798
12/30/2009,3.194444444,0.931333342,0.866078478
12/31/2009,3.230555556,5.164666658,0.878732772
1/1/2010,-0.516666667,0,0.846876056
1/2/2010,-6.469444444,0,0.745268328
1/3/2010,-9.052777778,0,0.667097672
1/4/2010,-5.836111111,0,0.604527817
1/5/2010,-6.688888889,0,0.553063631
1/6/2010,-6.708333333,0,0.509882208
1/7/2010,-4.011111111,0,0.473084477
1/8/2010,-10.48333333,0,0.441328362
1/9/2010,-6.683333333,0.084666658,0.404748781
1/10/2010,-8.352777778,0,0.392945017
1/11/2010,-1.175,0,0.370835503
1/12/2010,-1.175,0,0.351154386
1/13/2010,-1.175,0.592666658,0.339954951
1/14/2010,-1.175,0.338666658,0.338627611
1/15/2010,-1.175,0.931333342,0.339288055
1/16/2010,-1.175,0,0.341780975
1/17/2010,-1.175,10.24466666,0.692922771
1/18/2010,5.508333333,0,0.762948333
1/19/2010,6.65,0,0.67328202
1/20/2010,6.311111111,10.922,0.800401387
1/21/2010,8.058333333,3.302,1.16822977
1/22/2010,8.352777778,0.084666658,1.090503941
1/23/2010,10.06111111,0.084666658,0.927775928
1/24/2010,8.733333333,38.77733334,7.433146049
1/25/2010,5.269444444,5.842,5.647897788
1/26/2010,0.516666667,0,4.516652129
1/27/2010,0.508333333,0.169333342,2.331078741
1/28/2010,2.525,0,1.653223343
1/29/2010,-4.361111111,0,1.296854884
1/30/2010,-6.1,0,1.071963233
1/31/2010,-5.463888889,2.201333342,0.888780266
2/1/2010,-2.094444444,2.370666658,0.889477354
2/2/2010,0.936111111,5.164666658,1.114413011
2/3/2010,1.122222222,0,1.094960017
2/4/2010,0.95,0.338666658,0.929313974
2/5/2010,2.908333333,29.29466666,3.605330621
2/6/2010,1.622222222,5.842,5.059468832
2/7/2010,-1.558333333,0.084666658,3.385235804
2/8/2010,-0.858333333,0.084666658,2.257572532
2/9/2010,-0.794444444,6.604,2.421372615
2/10/2010,-5.208333333,0,2.462736859
2/11/2010,-3.2,0,1.714895276
2/12/2010,-4.194444444,2.116666658,1.331299138
2/13/2010,-4.763888889,0.084666658,1.229116613
2/14/2010,-2.477777778,0.254,1.062491819
2/15/2010,-2.519444444,0.254,0.930359207
2/16/2010,-4.313888889,0,0.876180931
2/17/2010,-2.105555556,0,0.770441263
2/18/2010,0.25,3.471333342,0.773645656
2/19/2010,0.288888889,2.032,0.789306973
2/20/2010,2.086111111,0,0.772197462
2/21/2010,7.247222222,0,0.690063774
2/22/2010,6.066666667,0.846666658,0.623559613
2/23/2010,4.241666667,0,0.56899476
2/24/2010,-0.522222222,0.592666658,0.509251079
2/25/2010,-3.325,0.423333342,0.477881117
2/26/2010,0.541666667,0.084666658,0.461228276
2/27/2010,-0.133333333,0.423333342,0.420061402
2/28/2010,0.902777778,0.338666658,0.408348732
3/1/2010,1.858333333,0,0.384610541
3/2/2010,1.677777778,0.423333342,0.363489014
3/3/2010,0.583333333,0.169333342,0.344594623
3/4/2010,2.388888889,0,0.327590093
3/5/2010,0.591666667,0,0.312203341
3/6/2010,2.191666667,0,0.298212386
3/7/2010,3.925,0,0.285434281
3/8/2010,9.913888889,1.524,0.273716863
3/9/2010,10.41111111,0,0.262932515
3/10/2010,11.89444444,1.016,0.252973394
3/11/2010,11.49166667,1.439333342,0.243747729
3/12/2010,12.76666667,15.24,0.284544351
3/13/2010,7.852777778,1.524,0.286536376
3/14/2010,7.013888889,0.846666658,0.275436753
3/15/2010,6.125,0.762,0.264517823
3/16/2010,8.036111111,0.931333342,0.254439412
3/17/2010,10.23611111,0,0.245107507
3/18/2010,11.68333333,0,0.23644167
3/19/2010,10.13333333,0,0.228372663
3/20/2010,11.56666667,0,0.220840563
3/21/2010,12.49166667,1.439333342,0.213793235
3/22/2010,7.075,8.382,0.234292986
3/23/2010,9.547222222,0.423333342,0.227064751
3/24/2010,10.94166667,0,0.21962311
3/25/2010,10.60833333,2.963333342,0.21157015
3/26/2010,5.108333333,5.757333342,0.218525572
3/27/2010,8.922222222,0,0.220288322
3/28/2010,9.172222222,9.736666658,0.282215837
3/29/2010,7.961111111,0.762,0.291598227
3/30/2010,8.505555556,0.338666658,0.277700365
3/31/2010,11.48055556,0,0.266603061
4/1/2010,16.64166667,0,0.256366681
4/2/2010,18.57777778,0,0.246894202
4/3/2010,17.96944444,0,0.238102713
4/4/2010,15.38611111,0,0.229920928
4/5/2010,17.46388889,0.677333342,0.222287216
4/6/2010,21.21111111,0,0.215148011
4/7/2010,21.775,0,0.208456534
4/8/2010,12.74722222,22.43666666,0.283098828
4/9/2010,10.14722222,0,0.279707183
4/10/2010,10.53055556,0,0.270013666
4/11/2010,13.03055556,0,0.259516319
4/12/2010,14.80277778,0,0.249811889
4/13/2010,17.15277778,0,0.2408133
4/14/2010,17.28888889,0,0.232445826
4/15/2010,18.32777778,0,0.224644971
4/16/2010,18.23055556,0,0.21735477
4/17/2010,12.13055556,1.608666658,0.210526422
4/18/2010,8.936111111,0,0.204117173
4/19/2010,10.58611111,0,0.198089407
4/20/2010,13.24444444,2.624666658,0.190171857
4/21/2010,13.97222222,1.778,0.187523749
4/22/2010,13.23055556,0,0.182430078
4/23/2010,14.74166667,4.572,0.179355756
4/24/2010,19.18611111,10.414,0.204085299
4/25/2010,19.24722222,8.297333342,0.201967135
4/26/2010,12.15833333,8.551333342,0.236383598
4/27/2010,7.208333333,16.08666666,0.525940594
4/28/2010,9.302777778,0,0.418343219
4/29/2010,13.225,0,0.393434783
4/30/2010,17.91111111,0,0.371347122
5/1/2010,16.74166667,24.04533334,1.26101702
5/2/2010,19.81944444,12.27666666,1.745233198
5/3/2010,19.59722222,21.50533334,4.770318529
5/4/2010,17.58333333,0,4.307540763
5/5/2010,18.85555556,0,2.284855795
5/6/2010,19.08888889,0,1.633556132
5/7/2010,19.35555556,0,1.285133549
5/8/2010,17.61944444,1.862666658,1.064104644
5/9/2010,9.444444444,0,0.910159096
5/10/2010,9.266666667,0,0.796285319
5/11/2010,16.94444444,0.592666658,0.708406937
5/12/2010,19.39166667,0,0.638412902
5/13/2010,21.47777778,2.963333342,0.581278985
5/14/2010,21.70833333,12.10733334,0.548115778
5/15/2010,21.79444444,6.35,0.552981644
5/16/2010,17.55833333,9.821333342,0.577375488
5/17/2010,20.45277778,3.302,0.558566105
5/18/2010,15.86111111,2.455333342,0.514582561
5/19/2010,14.31944444,0.762,0.477128927
5/20/2010,17.95,0,0.444841368
5/21/2010,18.92777778,0.169333342,0.416709922
5/22/2010,20.68055556,9.313333342,0.404557729
5/23/2010,20.85,0,0.405281544
5/24/2010,21.06388889,0,0.381901589
5/25/2010,21.50277778,0,0.361072444
5/26/2010,21.91944444,0,0.342425168
5/27/2010,22.55277778,0,0.325631422
5/28/2010,22.35833333,0.254,0.310425946
5/29/2010,22.28333333,0,0.296592049
5/30/2010,23.33888889,0,0.283950933
5/31/2010,23.04444444,4.741333342,0.272353731
6/1/2010,22.57222222,0.084666658,0.261675468
6/2/2010,24.00277778,0,0.251810441
6/3/2010,23.88333333,4.233333342,0.242668628
6/4/2010,23.5,18.288,0.29404615
6/5/2010,23.41666667,0.677333342,0.286257912
6/6/2010,19.69166667,6.858,0.281200439
6/7/2010,19.70555556,0,0.277173935
6/8/2010,19.85833333,0,0.266119186
6/9/2010,20.26944444,9.228666658,0.266022434
6/10/2010,23.47777778,0,0.269627178
6/11/2010,23.35833333,0,0.25920022
6/12/2010,24.125,5.503333342,0.245886945
6/13/2010,25.55555556,4.148666658,0.241631401
6/14/2010,24.66666667,3.048,0.233208074
6/15/2010,25.84444444,0.084666658,0.22535641
6/16/2010,24.71944444,0,0.218020342
6/17/2010,23.47777778,0.084666658,0.211150445
6/18/2010,22.51944444,0,0.204703438
6/19/2010,24.22777778,0,0.198641256
6/20/2010,25.51111111,0,0.192930285
6/21/2010,25.04722222,6.096,0.186014252
6/22/2010,24.39722222,5.503333342,0.182070705
6/23/2010,25.73611111,0.084666658,0.179726531
6/24/2010,26.26111111,5.672666658,0.175046399
6/25/2010,25.05,0.084666658,0.17060391
6/26/2010,24.78611111,0,0.16638268
6/27/2010,26.46944444,4.318,0.162366516
6/28/2010,25.275,25.56933334,0.235045981
6/29/2010,23.66666667,0.084666658,0.22084744
6/30/2010,20.72777778,0,0.214402582
7/1/2010,18.86388889,0,0.207757031
7/2/2010,14.92777778,0,0.201514032
7/3/2010,21.26666667,0,0.195637915
7/4/2010,24.02222222,0,0.190097116
7/5/2010,25.70555556,0,0.184863603
7/6/2010,25.70277778,0,0.179912396
7/7/2010,25.76388889,0,0.175221155
7/8/2010,26.46388889,0,0.170769848
7/9/2010,22.73611111,10.75266666,0.175755492
7/10/2010,23.56111111,0.084666658,0.180694797
7/11/2010,23.50555556,0,0.176014538
7/12/2010,23.94722222,25.48466666,0.558481686
7/13/2010,22.32222222,2.370666658,0.238105634
7/14/2010,23.94444444,0,0.230308282
7/15/2010,24.67222222,0,0.222649043
7/16/2010,24.46111111,2.624666658,0.215486767
7/17/2010,25.98611111,0.338666658,0.208774368
7/18/2010,25.85,0.169333342,0.202470547
7/19/2010,26.75,0.508,0.196538928
7/20/2010,24.67222222,0.338666658,0.190947343
7/21/2010,25.11111111,2.878666658,0.185667239
7/22/2010,26.63888889,0,0.180673183
7/23/2010,27.475,0,0.175942447
7/24/2010,26.68333333,0,0.171454654
7/25/2010,26.93333333,1.016,0.167191484
7/26/2010,26.58333333,0.084666658,0.16313642
7/27/2010,25.04166667,11.684,0.168958695
7/28/2010,25.35277778,11.26066666,0.18278958
7/29/2010,26.55555556,0,0.188477477
7/30/2010,22.84722222,0,0.183439389
7/31/2010,22.48611111,5.164666658,0.177377664
8/1/2010,24.81388889,0,0.175692951
8/2/2010,26.18888889,0,0.171222432
8/3/2010,26.54444444,0,0.16697073
8/4/2010,28.52777778,0,0.162926302
8/5/2010,26.65277778,2.963333342,0.159074292
8/6/2010,25.09444444,0,0.155401239
8/7/2010,22.89166667,0,0.151894908
8/8/2010,23.61944444,0,0.14854416
8/9/2010,25.11666667,0,0.145338828
8/10/2010,27.50833333,0,0.142269615
8/11/2010,28.13888889,36.91466666,0.814215525
8/12/2010,26.47222222,1.185333342,0.232209127
8/13/2010,27.13888889,1.693333342,0.225365232
8/14/2010,27.19444444,5.672666658,0.218028595
8/15/2010,26.66666667,1.778,0.211158181
8/16/2010,26.08333333,0,0.204710706
8/17/2010,25.04166667,0,0.198648097
8/18/2010,20.83888889,34.544,0.871379717
8/19/2010,23.28611111,0.762,0.338703915
8/20/2010,24.55277778,0.084666658,0.322578453
8/21/2010,24.58333333,8.974666658,0.313790652
8/22/2010,24.575,0.084666658,0.316118657
8/23/2010,22.20277778,0,0.301888431
8/24/2010,21.02777778,0,0.288796863
8/25/2010,22.20833333,0,0.276804683
8/26/2010,21.96388889,0,0.265778128
8/27/2010,20.58611111,0,0.255604386
8/28/2010,22.64722222,0,0.246187632
8/29/2010,23.33055556,0,0.237445939
8/30/2010,23.60277778,0,0.229308839
8/31/2010,24.39166667,0,0.221715377
9/1/2010,23.6,0,0.21461256
9/2/2010,22.52870371,0.084666658,0.207954088
9/3/2010,19.5154321,0,0.201699331
9/4/2010,11.50833333,0,0.195812482
9/5/2010,16.34166667,0,0.190261861
9/6/2010,18.72222222,0,0.185019337
9/7/2010,21.64166667,0,0.18005984
9/8/2010,19.09722222,0,0.175360957
9/9/2010,17.91388889,0,0.17090259
9/10/2010,17.61666667,0,0.166666659
9/11/2010,22.16944444,20.40466666,0.415568113
9/12/2010,18.40833333,0,0.211426425
9/13/2010,18.19444444,0.084666658,0.204966767
9/14/2010,20.27222222,0.084666658,0.198889095
9/15/2010,21.56111111,0,0.193163969
9/16/2010,21.07222222,10.16,0.196185071
9/17/2010,18.75,0,0.204580842
9/18/2010,19.01111111,0,0.199092129
9/19/2010,20.21388889,0,0.193355393
9/20/2010,16.36666667,0,0.187942226
9/21/2010,19.175,0,0.182825887
9/22/2010,23.11111111,2.794,0.177982508
9/23/2010,24.03333333,0,0.173390725
9/24/2010,23.39166667,0,0.169031349
9/25/2010,20.24166667,0,0.164887103
9/26/2010,14.33611111,0.846666658,0.160942384
9/27/2010,14.04444444,19.64266666,0.229399588
9/28/2010,14.44166667,2.286,0.209227285
9/29/2010,16.07777778,0,0.202979224
9/30/2010,18.3,0,0.197017985
10/1/2010,13.79722222,0,0.191399305
10/2/2010,12.85555556,0,0.186094351
10/3/2010,10.16944444,2.286,0.179439721
